Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2021-12-28,Pull Ups,0,0,4,74,163.1,14.9,0
2021-12-28,Pull Ups,0,0,6,74,163.1,20.5,0
2021-12-28,Pull Ups,0,0,9,74,163.1,32.5,0
2021-12-28,Squat,60,132.3,5,74,163.1,6.2,0
2021-12-28,Squat,60,132.3,5,74,163.1,6.2,0
2021-12-28,Squat,80,176.4,7,74,163.1,25.9,0
2021-12-28,Squat,70,154.3,3,74,163.1,9.4,0
2021-12-28,Squat,60,132.3,3,74,163.1,4.7,0
2021-12-28,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-12-28,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-12-28,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-12-28,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2021-12-28,Shoulder Press,35,77.2,3,74,163.1,12.2,0
2021-12-28,Shoulder Press,30,66.1,3,74,163.1,6.8,0
2021-12-24,Squat,80,176.4,7,74,163.1,25.9,0
2021-12-24,Squat,70,154.3,5,74,163.1,12.2,0
2021-12-24,Squat,60,132.3,5,74,163.1,6.2,0
2021-12-24,Squat,50,110.2,5,74,163.1,2.6,0
2021-12-24,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-24,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-24,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-24,Bench Press,65,143.3,5,74,163.1,27.1,0
2021-12-24,Bench Press,57.5,126.8,5,74,163.1,17.6,0
2021-12-24,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-06,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-12-06,Bench Press,65,143.3,5,74,163.1,27.1,0
2021-12-06,Bench Press,57.5,126.8,3,74,163.1,14,0
2021-12-06,Bench Press,50,110.2,4,74,163.1,9,0
2021-12-06,Bench Press,40,88.2,5,74,163.1,3.8,0
2021-11-26,Pull Ups,0,0,9,74,163.1,32.5,0
2021-11-26,Squat,85,187.4,7,74,163.1,31.7,0
2021-11-26,Squat,77.5,170.9,3,74,163.1,14.4,0
2021-11-26,Squat,67.5,148.8,5,74,163.1,10.5,0
2021-11-26,Squat,60,132.3,3,74,163.1,4.7,0
2021-11-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-11-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-11-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-11-26,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2021-11-26,Shoulder Press,35,77.2,3,74,163.1,12.2,0
2021-11-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-11-26,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2021-11-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-11-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-11-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-11-24,Bench Press,67.5,148.8,3,74,163.1,25.1,0
2021-11-24,Bench Press,60,132.3,3,74,163.1,16.5,0
2021-11-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-11-24,Bench Press,40,88.2,5,74,163.1,3.8,0
2021-11-19,Squat,80,176.4,7,74,163.1,25.9,0
2021-11-19,Squat,70,154.3,5,74,163.1,12.2,0
2021-11-19,Squat,60,132.3,5,74,163.1,6.2,0
2021-11-19,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-19,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-19,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-19,Shoulder Press,35,77.2,8,74,163.1,21.2,0
2021-11-19,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-11-19,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-19,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2021-11-14,Pull Ups,0,0,7,74,163.1,23.9,0
2021-11-14,Pull Ups,0,0,7,74,163.1,23.9,0
2021-11-14,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-11-14,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-11-14,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-11-14,Bench Press,60,132.3,6,74,163.1,23,0
2021-11-14,Bench Press,55,121.3,5,74,163.1,14.9,0
2021-11-14,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-11-14,Squat,50,110.2,5,74,163.1,2.6,0
2021-11-14,Squat,50,110.2,5,74,163.1,2.6,0
2021-11-14,Squat,50,110.2,5,74,163.1,2.6,0
2021-11-14,Squat,80,176.4,7,74,163.1,25.9,0
2021-11-14,Squat,70,154.3,5,74,163.1,12.2,0
2021-11-14,Squat,60,132.3,5,74,163.1,6.2,0
2021-11-14,Squat,50,110.2,5,74,163.1,2.6,0
2021-11-05,Deadlift,80,176.4,7,74,163.1,13.1,0
2021-11-05,Deadlift,70,154.3,5,74,163.1,5.2,0
2021-11-05,Deadlift,60,132.3,5,74,163.1,2.4,0
2021-11-05,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-05,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-05,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-05,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-05,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-05,Shoulder Press,35,77.2,8,74,163.1,21.2,0
2021-11-05,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-11-05,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-11-05,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2021-11-02,Squat,80,176.4,7,74,163.1,25.9,0
2021-11-02,Squat,70,154.3,5,74,163.1,12.2,0
2021-11-02,Squat,60,132.3,5,74,163.1,6.2,0
2021-11-02,Squat,50,110.2,5,74,163.1,2.6,0
2021-11-02,Bench Press,45,99.2,5,74,163.1,6.5,0
2021-11-02,Bench Press,45,99.2,5,74,163.1,6.5,0
2021-11-02,Bench Press,45,99.2,5,74,163.1,6.5,0
2021-11-02,Bench Press,45,99.2,5,74,163.1,6.5,0
2021-11-02,Bench Press,60,132.3,8,74,163.1,28.8,0
2021-11-02,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-11-02,Bench Press,40,88.2,5,74,163.1,3.8,0
2021-11-02,Pull Ups,0,0,8,74,163.1,27.9,0
2021-10-31,Pull Ups,0,0,8,74,163.1,27.9,0
2021-10-31,Squat,80,176.4,7,74,163.1,25.9,0
2021-10-31,Squat,70,154.3,3,74,163.1,9.4,0
2021-10-31,Squat,60,132.3,3,74,163.1,4.7,0
2021-10-31,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-10-31,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-10-31,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-10-31,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-10-31,Shoulder Press,35,77.2,8,74,163.1,21.2,0
2021-10-31,Shoulder Press,32.5,71.7,3,74,163.1,9.3,0
2021-10-31,Shoulder Press,27.5,60.6,3,74,163.1,4.8,0
2021-10-25,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-10-25,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-10-25,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-10-25,Bench Press,50,110.2,5,74,163.1,10.2,0
2021-10-25,Bench Press,62.5,137.8,4,74,163.1,21.3,0
2021-10-25,Bench Press,55,121.3,3,74,163.1,11.7,0
2021-10-25,Bench Press,50,110.2,3,74,163.1,7.9,0
2021-10-25,Bench Press,40,88.2,3,74,163.1,2.9,0
2021-10-16,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-10-16,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-10-16,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-10-16,Shoulder Press,35,77.2,7,74,163.1,18.9,0
2021-10-16,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-10-16,Shoulder Press,25,55.1,5,74,163.1,4.2,0
2021-10-16,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2021-09-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-09-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-09-26,Shoulder Press,37.5,82.7,7,74,163.1,23.7,0
2021-09-26,Shoulder Press,35,77.2,3,74,163.1,12.2,0
2021-09-26,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-09-26,Shoulder Press,20,44.1,5,74,163.1,1.7,0
2021-09-26,Squat,60,132.3,5,74,163.1,6.2,0
2021-09-26,Squat,85,187.4,6,74,163.1,28.5,0
2021-09-26,Squat,77.5,170.9,3,74,163.1,14.4,0
2021-09-26,Squat,67.5,148.8,5,74,163.1,10.5,0
2021-09-26,Squat,50,110.2,5,74,163.1,2.6,0
2021-09-24,Pull Ups,0,0,6,74,163.1,20.5,0
2021-09-24,Pull Ups,0,0,6,74,163.1,20.5,0
2021-09-24,Pull Ups,0,0,8,74,163.1,27.9,0
2021-09-24,Deadlift,85,187.4,6,74,163.1,14.8,0
2021-09-24,Deadlift,77.5,170.9,3,74,163.1,6.4,0
2021-09-24,Deadlift,67.5,148.8,5,74,163.1,4.3,0
2021-09-24,Deadlift,60,132.3,3,74,163.1,1.7,0
2021-09-24,Deadlift,60,132.3,3,74,163.1,1.7,0
2021-09-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-09-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-09-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-09-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-09-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-09-24,Bench Press,67.5,148.8,4,74,163.1,27.7,0
2021-09-24,Bench Press,60,132.3,3,74,163.1,16.5,0
2021-09-24,Bench Press,52.5,115.7,5,74,163.1,12.4,0
2021-09-24,Bench Press,40,88.2,5,74,163.1,3.8,0
2021-09-21,Pull Ups,0,0,5,74,163.1,17.5,0
2021-09-21,Pull Ups,0,0,8,74,163.1,27.9,0
2021-09-21,Squat,65,143.3,5,74,163.1,8.9,0
2021-09-21,Squat,65,143.3,5,74,163.1,8.9,0
2021-09-21,Squat,85,187.4,5,74,163.1,25.6,0
2021-09-21,Squat,77.5,170.9,3,74,163.1,14.4,0
2021-09-21,Squat,67.5,148.8,5,74,163.1,10.5,0
2021-09-21,Squat,50,110.2,5,74,163.1,2.6,0
2021-09-21,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-09-21,Shoulder Press,30,66.1,5,74,163.1,8.6,0
2021-09-21,Shoulder Press,30,66.1,5,74,163.1,8.6,0
